place_id,지점명,누적_리뷰수,월평균_리뷰수,일평균_리뷰수,브랜드,분석기준,분석개월수
1618620966,반월점,350,29.166666666666668,0.958904109589041,역전할머니,최근 1년 누적 리뷰수 기준,12
1564897016,안중점,154,12.833333333333334,0.42191780821917807,역전할머니,최근 1년 누적 리뷰수 기준,12
1930537898,진접역점,60,5.0,0.1643835616438356,역전할머니,최근 1년 누적 리뷰수 기준,12
1272666945,,172,14.333333333333334,0.4712328767123288,역전할머니,최근 1년 누적 리뷰수 기준,12
1743564761,,71,5.916666666666667,0.19452054794520549,역전할머니,최근 1년 누적 리뷰수 기준,12
1069547938,,306,25.5,0.8383561643835616,역전할머니,최근 1년 누적 리뷰수 기준,12
1664789586,공도점,112,9.333333333333334,0.30684931506849317,역전할머니,최근 1년 누적 리뷰수 기준,12
1534049176,,177,14.75,0.4849315068493151,역전할머니,최근 1년 누적 리뷰수 기준,12
1104406299,,21,1.75,0.057534246575342465,역전할머니,최근 1년 누적 리뷰수 기준,12
1914402029,,92,7.666666666666667,0.25205479452054796,역전할머니,최근 1년 누적 리뷰수 기준,12
1053571029,,376,31.333333333333332,1.0301369863013699,역전할머니,최근 1년 누적 리뷰수 기준,12
1589740014,,69,5.75,0.18904109589041096,역전할머니,최근 1년 누적 리뷰수 기준,12
1251289688,위례점,9,0.75,0.024657534246575342,역전할머니,최근 1년 누적 리뷰수 기준,12
1739324821,시장점,32,2.6666666666666665,0.08767123287671233,역전할머니,최근 1년 누적 리뷰수 기준,12
1973820010,,580,48.333333333333336,1.5890410958904109,역전할머니,최근 1년 누적 리뷰수 기준,12
1526986047,로데오점,35,2.9166666666666665,0.0958904109589041,역전할머니,최근 1년 누적 리뷰수 기준,12
1788671295,본점,108,9.0,0.2958904109589041,역전할머니,최근 1년 누적 리뷰수 기준,12
1050993722,은계점,131,10.916666666666666,0.3589041095890411,역전할머니,최근 1년 누적 리뷰수 기준,12
1046930641,야당점,546,45.5,1.4958904109589042,역전할머니,최근 1년 누적 리뷰수 기준,12
1446761157,군포당동점,202,16.833333333333332,0.5534246575342465,역전할머니,최근 1년 누적 리뷰수 기준,12
1276398984,행신역점,156,13.0,0.4273972602739726,역전할머니,최근 1년 누적 리뷰수 기준,12
2032724448,옥정점,8,0.6666666666666666,0.021917808219178082,역전할머니,최근 1년 누적 리뷰수 기준,12
1626443443,반송점,158,13.166666666666666,0.4328767123287671,역전할머니,최근 1년 누적 리뷰수 기준,12
1902214765,송내점,80,6.666666666666667,0.2191780821917808,역전할머니,최근 1년 누적 리뷰수 기준,12
1583835753,아주대점,234,19.5,0.6410958904109589,역전할머니,최근 1년 누적 리뷰수 기준,12
1098387318,마을점,112,9.333333333333334,0.30684931506849317,역전할머니,최근 1년 누적 리뷰수 기준,12
