place_id,월평균_리뷰수_log,요리주점_밀도,요리주점_밀도_log,brand_type,요리주점_존재
1283663444,2.9444389791664403,0.0,0.0,경쟁사,0
1502886652,3.1780538303479458,0.0216328473153636,0.0214021780338707,경쟁사,1
1347315519,2.169053700369523,0.004760046077246,0.00474875288116,경쟁사,1
1094108498,2.505525936990736,0.0,0.0,경쟁사,0
1315467654,2.730029107820985,0.0,0.0,경쟁사,0
1201225994,3.0244816868399766,0.0,0.0,경쟁사,0
1095389920,1.8588987720656835,0.0,0.0,경쟁사,0
1529303622,2.100060828882572,0.019136466929793,0.0189556676778979,경쟁사,1
1275359715,2.449567283342692,0.0,0.0,경쟁사,0
1856141633,2.359280436670591,0.0,0.0,경쟁사,0
1326128647,2.03688192726104,0.007230657989877,0.0072046421150474,경쟁사,1
1329344968,1.0986122886681098,0.0,0.0,경쟁사,0
1345961322,3.948033442951179,0.007230657989877,0.0072046421150474,경쟁사,1
1416268607,2.644992065135073,0.0,0.0,경쟁사,0
1715463219,3.2255203675868693,0.0,0.0,경쟁사,0
1970770706,1.9810014688665836,0.0,0.0,경쟁사,0
1047538304,2.740840023925201,0.0040018335673799,0.0039938475302004,경쟁사,1
1203738762,3.1245651453969594,0.0320336811275855,0.0315313032783401,경쟁사,1
1085628828,2.03688192726104,0.0071692296662723,0.0071436529102721,경쟁사,1
1292391064,1.7635885922613586,0.0030936525982814,0.0030888771016986,경쟁사,1
1618620966,3.4067375620377707,0.004760046077246,0.00474875288116,경쟁사,1
1564897016,2.627081138568543,0.0058183933961234,0.0058015319181278,경쟁사,1
1930537898,1.791759469228055,0.0040018335673799,0.0039938475302004,경쟁사,1
1272666945,2.730029107820985,0.0,0.0,경쟁사,0
1743564761,1.9339339580085977,0.0030936525982814,0.0030888771016986,경쟁사,1
1069547938,3.277144732992177,0.015,0.0148886124937506,경쟁사,1
1664789586,2.3353749158170367,0.0006022137376997,0.0006020324797737,경쟁사,1
1534049176,2.7568403652716422,0.0,0.0,경쟁사,0
1104406299,1.01160091167848,0.0,0.0,경쟁사,0
1914402029,2.159484249353373,0.0058183933961234,0.0058015319181278,경쟁사,1
1053571029,3.476098689835273,0.0,0.0,경쟁사,0
1589740014,1.9095425048844383,0.0016105653084232,0.0016092697389964,경쟁사,1
1251289688,0.5596157879354227,0.0071692296662723,0.0071436529102721,경쟁사,1
1739324821,1.2992829841302609,0.0,0.0,경쟁사,0
1973820010,3.8985999850960056,0.0,0.0,경쟁사,0
1526986047,1.3652409519220583,0.0058183933961234,0.0058015319181278,경쟁사,1
1788671295,2.302585092994046,0.0,0.0,경쟁사,0
1050993722,2.477937980471907,0.019136466929793,0.0189556676778979,경쟁사,1
1046930641,3.8394523125933104,0.0027204558494747,0.0027167621070524,경쟁사,1
